away,away_score,day,eid,gamekey,home,home_score,meridiem,month,season_type,time,wday,week,year,WINNER
CHI,10,13,2016111306,57040,TB,36,PM,11,REG,1:00,Sun,10,2016,TB
GB,25,13,2016111307,57041,TEN,47,PM,11,REG,1:00,Sun,10,2016,TEN
MIN,20,13,2016111308,57042,WAS,26,PM,11,REG,1:00,Sun,10,2016,WAS
MIA,31,13,2016111309,57043,SD,24,PM,11,REG,4:05,Sun,10,2016,MIA
SF,20,13,2016111310,57044,ARI,23,PM,11,REG,4:25,Sun,10,2016,ARI
DAL,35,13,2016111311,57045,PIT,30,PM,11,REG,4:25,Sun,10,2016,DAL
SEA,31,13,2016111312,57046,NE,24,PM,11,REG,8:30,Sun,10,2016,SEA
CIN,20,14,2016111400,57047,NYG,21,PM,11,REG,8:30,Mon,10,2016,NYG
NO,20,17,2016111700,57048,CAR,23,PM,11,REG,8:25,Thu,11,2016,CAR
BUF,16,20,2016112000,57049,CIN,12,PM,11,REG,1:00,Sun,11,2016,BUF
PIT,24,20,2016112001,57050,CLE,9,PM,11,REG,1:00,Sun,11,2016,PIT
BAL,17,20,2016112002,57051,DAL,27,PM,11,REG,1:00,Sun,11,2016,DAL
JAX,19,20,2016112003,57052,DET,26,PM,11,REG,1:00,Sun,11,2016,DET
TEN,17,20,2016112004,57053,IND,24,PM,11,REG,1:00,Sun,11,2016,IND
TB,19,20,2016112005,57054,KC,17,PM,11,REG,1:00,Sun,11,2016,TB
ARI,24,20,2016112006,57055,MIN,30,PM,11,REG,1:00,Sun,11,2016,MIN
CHI,16,20,2016112007,57056,NYG,22,PM,11,REG,1:00,Sun,11,2016,NYG
MIA,14,20,2016112008,57057,LA,10,PM,11,REG,4:05,Sun,11,2016,MIA
NE,30,20,2016112009,57058,SF,17,PM,11,REG,4:25,Sun,11,2016,NE
PHI,15,20,2016112010,57059,SEA,26,PM,11,REG,4:25,Sun,11,2016,SEA
GB,24,20,2016112011,57060,WAS,42,PM,11,REG,8:30,Sun,11,2016,WAS
HOU,20,21,2016112100,57061,OAK,27,PM,11,REG,8:30,Mon,11,2016,OAK
MIN,13,24,2016112400,57062,DET,16,AM,11,REG,12:30,Thu,12,2016,DET
WAS,26,24,2016112401,57063,DAL,31,PM,11,REG,4:30,Thu,12,2016,DAL
PIT,28,24,2016112402,57064,IND,7,PM,11,REG,8:30,Thu,12,2016,PIT
ARI,19,27,2016112700,57065,ATL,38,PM,11,REG,1:00,Sun,12,2016,ATL
CIN,14,27,2016112701,57066,BAL,19,PM,11,REG,1:00,Sun,12,2016,BAL
JAX,21,27,2016112702,57067,BUF,28,PM,11,REG,1:00,Sun,12,2016,BUF
TEN,27,27,2016112703,57068,CHI,21,PM,11,REG,1:00,Sun,12,2016,TEN
NYG,27,27,2016112704,57069,CLE,13,PM,11,REG,1:00,Sun,12,2016,NYG
SD,21,27,2016112705,57070,HOU,13,PM,11,REG,1:00,Sun,12,2016,SD
SF,24,27,2016112706,57071,MIA,31,PM,11,REG,1:00,Sun,12,2016,MIA
LA,21,27,2016112707,57072,NO,49,PM,11,REG,1:00,Sun,12,2016,NO
SEA,5,27,2016112708,57073,TB,14,PM,11,REG,4:05,Sun,12,2016,TB
KC,30,27,2016112709,57074,DEN,27,PM,11,REG,4:25,Sun,12,2016,KC
CAR,32,27,2016112710,57075,OAK,35,PM,11,REG,4:25,Sun,12,2016,OAK
NE,22,27,2016112711,57076,NYJ,17,PM,11,REG,8:30,Sun,12,2016,NE
GB,27,28,2016112800,57077,PHI,13,PM,11,REG,8:30,Mon,12,2016,GB
DAL,17,1,2016120100,57078,MIN,15,PM,12,REG,8:25,Thu,13,2016,DAL
KC,29,4,2016120400,57079,ATL,28,PM,12,REG,1:00,Sun,13,2016,KC
MIA,6,4,2016120401,57080,BAL,38,PM,12,REG,1:00,Sun,13,2016,BAL
SF,6,4,2016120402,57081,CHI,26,PM,12,REG,1:00,Sun,13,2016,CHI
PHI,14,4,2016120403,57082,CIN,32,PM,12,REG,1:00,Sun,13,2016,CIN
HOU,13,4,2016120404,57083,GB,21,PM,12,REG,1:00,Sun,13,2016,GB
DEN,20,4,2016120405,57084,JAX,10,PM,12,REG,1:00,Sun,13,2016,DEN
LA,10,4,2016120406,57085,NE,26,PM,12,REG,1:00,Sun,13,2016,NE
DET,28,4,2016120407,57086,NO,13,PM,12,REG,1:00,Sun,13,2016,DET
BUF,24,4,2016120408,57087,OAK,38,PM,12,REG,4:05,Sun,13,2016,OAK
WAS,23,4,2016120409,57088,ARI,31,PM,12,REG,4:25,Sun,13,2016,ARI
NYG,14,4,2016120410,57089,PIT,24,PM,12,REG,4:25,Sun,13,2016,PIT
TB,28,4,2016120411,57090,SD,21,PM,12,REG,4:25,Sun,13,2016,TB
CAR,7,4,2016120412,57091,SEA,40,PM,12,REG,8:30,Sun,13,2016,SEA
IND,41,5,2016120500,57092,NYJ,10,PM,12,REG,8:30,Mon,13,2016,IND
OAK,13,8,2016120800,57093,KC,21,PM,12,REG,8:25,Thu,14,2016,KC
PIT,27,11,2016121100,57094,BUF,20,PM,12,REG,1:00,Sun,14,2016,PIT
SD,16,11,2016121101,57095,CAR,28,PM,12,REG,1:00,Sun,14,2016,CAR
CIN,23,11,2016121102,57096,CLE,10,PM,12,REG,1:00,Sun,14,2016,CIN
CHI,17,11,2016121103,57097,DET,20,PM,12,REG,1:00,Sun,14,2016,DET
HOU,22,11,2016121104,57098,IND,17,PM,12,REG,1:00,Sun,14,2016,HOU
MIN,25,11,2016121105,57099,JAX,16,PM,12,REG,1:00,Sun,14,2016,MIN
ARI,23,11,2016121106,57100,MIA,26,PM,12,REG,1:00,Sun,14,2016,MIA
WAS,27,11,2016121107,57101,PHI,22,PM,12,REG,1:00,Sun,14,2016,WAS
NO,11,11,2016121108,57102,TB,16,PM,12,REG,4:25,Sun,14,2016,TB
DEN,10,11,2016121109,57103,TEN,13,PM,12,REG,1:00,Sun,14,2016,TEN
NYJ,23,11,2016121110,57104,SF,17,PM,12,REG,4:05,Sun,14,2016,NYJ
SEA,10,11,2016121111,57105,GB,38,PM,12,REG,4:25,Sun,14,2016,GB
ATL,42,11,2016121112,57106,LA,14,PM,12,REG,4:25,Sun,14,2016,ATL
DAL,7,11,2016121113,57107,NYG,10,PM,12,REG,8:30,Sun,14,2016,NYG
BAL,23,12,2016121200,57108,NE,30,PM,12,REG,8:30,Mon,14,2016,NE
LA,3,15,2016121500,57109,SEA,24,PM,12,REG,8:25,Thu,15,2016,SEA
MIA,34,17,2016121700,57110,NYJ,13,,12,REG,8:25,Sat,15,2016,MIA
PHI,26,18,2016121800,57111,BAL,27,PM,12,REG,1:00,Sun,15,2016,BAL
CLE,13,18,2016121801,57112,BUF,33,PM,12,REG,1:00,Sun,15,2016,BUF
GB,30,18,2016121802,57113,CHI,27,PM,12,REG,1:00,Sun,15,2016,GB
TB,20,18,2016121803,57114,DAL,26,PM,12,REG,8:30,Sun,15,2016,DAL
JAX,20,18,2016121804,57115,HOU,21,PM,12,REG,1:00,Sun,15,2016,HOU
TEN,19,18,2016121805,57116,KC,17,PM,12,REG,1:00,Sun,15,2016,TEN
IND,34,18,2016121806,57117,MIN,6,PM,12,REG,1:00,Sun,15,2016,IND
DET,6,18,2016121807,57118,NYG,17,PM,12,REG,1:00,Sun,15,2016,NYG
NO,48,18,2016121808,57119,ARI,41,PM,12,REG,4:05,Sun,15,2016,NO
SF,13,18,2016121809,57120,ATL,41,PM,12,REG,4:05,Sun,15,2016,ATL
NE,16,18,2016121810,57121,DEN,3,PM,12,REG,4:25,Sun,15,2016,NE
OAK,19,18,2016121811,57122,SD,16,PM,12,REG,4:25,Sun,15,2016,OAK
PIT,24,18,2016121812,57123,CIN,20,PM,12,REG,1:00,Sun,15,2016,PIT
CAR,26,19,2016121900,57124,WAS,15,PM,12,REG,8:30,Mon,15,2016,CAR
NYG,19,22,2016122200,57125,PHI,24,PM,12,REG,8:25,Thu,16,2016,PHI
MIA,34,24,2016122400,57126,BUF,31,PM,12,REG,1:00,Sat,16,2016,MIA
ATL,33,24,2016122401,57127,CAR,16,PM,12,REG,1:00,Sat,16,2016,ATL
WAS,41,24,2016122402,57128,CHI,21,PM,12,REG,1:00,Sat,16,2016,WAS
SD,17,24,2016122403,57129,CLE,20,PM,12,REG,1:00,Sat,16,2016,CLE
MIN,25,24,2016122404,57130,GB,38,PM,12,REG,1:00,Sat,16,2016,GB
TEN,17,24,2016122405,57131,JAX,38,PM,12,REG,1:00,Sat,16,2016,JAX
NYJ,3,24,2016122406,57132,NE,41,PM,12,REG,1:00,Sat,16,2016,NE
TB,24,24,2016122407,57133,NO,31,PM,12,REG,4:25,Sat,16,2016,NO
IND,25,24,2016122408,57134,OAK,33,PM,12,REG,4:05,Sat,16,2016,OAK
SF,22,24,2016122409,57135,LA,21,PM,12,REG,4:25,Sat,16,2016,SF
ARI,34,24,2016122410,57136,SEA,31,PM,12,REG,4:25,Sat,16,2016,ARI
CIN,10,24,2016122411,57137,HOU,12,PM,12,REG,8:25,Sat,16,2016,HOU
BAL,27,25,2016122500,57138,PIT,31,PM,12,REG,4:30,Sun,16,2016,PIT
DEN,10,25,2016122501,57139,KC,33,PM,12,REG,8:30,Sun,16,2016,KC
DET,21,26,2016122600,57140,DAL,42,PM,12,REG,8:30,Mon,16,2016,DAL
